year,sex,rounding,cnt,sim_lab
2018,female,n_rr3_79,16122,rounded
2018,female,n_rr3_8,16233,rounded
2018,female,n_rr3_80,16146,rounded
2018,female,n_rr3_81,16263,rounded
2018,female,n_rr3_82,16092,rounded
2018,female,n_rr3_83,16248,rounded
2018,female,n_rr3_84,16212,rounded
2018,female,n_rr3_85,16146,rounded
2018,female,n_rr3_86,16149,rounded
2018,female,n_rr3_87,16224,rounded
2018,female,n_rr3_88,16188,rounded
2018,female,n_rr3_89,16296,rounded
2018,female,n_rr3_9,16212,rounded
2018,female,n_rr3_90,16158,rounded
2018,female,n_rr3_91,16140,rounded
2018,female,n_rr3_92,16122,rounded
2018,female,n_rr3_93,16191,rounded
2018,female,n_rr3_94,16221,rounded
2018,female,n_rr3_95,16212,rounded
2018,female,n_rr3_96,16173,rounded
2018,female,n_rr3_97,16257,rounded
2018,female,n_rr3_98,16170,rounded
2018,female,n_rr3_99,16203,rounded
2018,female,raw_cnt,16173,unrounded
2018,male,n_rr3_1,16887,rounded
2018,male,n_rr3_10,16893,rounded
2018,male,n_rr3_100,16914,rounded
2018,male,n_rr3_11,16956,rounded
2018,male,n_rr3_12,16974,rounded
2018,male,n_rr3_13,16902,rounded
2018,male,n_rr3_14,16863,rounded
2018,male,n_rr3_15,16875,rounded
2018,male,n_rr3_16,16992,rounded
2018,male,n_rr3_17,16893,rounded
2018,male,n_rr3_18,16929,rounded
2018,male,n_rr3_19,16791,rounded
2018,male,n_rr3_2,16953,rounded
2018,male,n_rr3_20,16785,rounded
2018,male,n_rr3_21,16908,rounded
2018,male,n_rr3_22,16872,rounded
2018,male,n_rr3_23,16893,rounded
2018,male,n_rr3_24,16926,rounded
2018,male,n_rr3_25,16971,rounded
2018,male,n_rr3_26,16938,rounded
2018,male,n_rr3_27,17013,rounded
2018,male,n_rr3_28,16893,rounded
2018,male,n_rr3_29,16911,rounded
2018,male,n_rr3_3,16938,rounded
2018,male,n_rr3_30,16956,rounded
2018,male,n_rr3_31,17052,rounded
2018,male,n_rr3_32,16923,rounded
2018,male,n_rr3_33,16923,rounded
2018,male,n_rr3_34,16923,rounded
2018,male,n_rr3_35,16860,rounded
2018,male,n_rr3_36,16848,rounded
2018,male,n_rr3_37,16818,rounded
2018,male,n_rr3_38,16824,rounded
2018,male,n_rr3_39,16995,rounded
2018,male,n_rr3_4,16884,rounded
2018,male,n_rr3_40,16905,rounded
2018,male,n_rr3_41,16908,rounded
2018,male,n_rr3_42,16866,rounded
2018,male,n_rr3_43,16929,rounded
2018,male,n_rr3_44,16836,rounded
2018,male,n_rr3_45,16890,rounded
2018,male,n_rr3_46,16803,rounded
2018,male,n_rr3_47,16938,rounded
2018,male,n_rr3_48,16866,rounded
2018,male,n_rr3_49,16815,rounded
2018,male,n_rr3_5,16944,rounded
2018,male,n_rr3_50,16899,rounded
2018,male,n_rr3_51,16890,rounded
2018,male,n_rr3_52,16986,rounded
2018,male,n_rr3_53,16956,rounded
2018,male,n_rr3_54,16890,rounded
2018,male,n_rr3_55,16872,rounded
2018,male,n_rr3_56,16833,rounded
2018,male,n_rr3_57,16803,rounded
2018,male,n_rr3_58,16974,rounded
2018,male,n_rr3_59,16899,rounded
2018,male,n_rr3_6,16905,rounded
2018,male,n_rr3_60,16824,rounded
2018,male,n_rr3_61,17019,rounded
2018,male,n_rr3_62,16920,rounded
2018,male,n_rr3_63,16860,rounded
2018,male,n_rr3_64,16932,rounded
2018,male,n_rr3_65,16785,rounded
2018,male,n_rr3_66,16935,rounded
2018,male,n_rr3_67,16893,rounded
2018,male,n_rr3_68,16917,rounded
2018,male,n_rr3_69,16953,rounded
2018,male,n_rr3_7,16863,rounded
2018,male,n_rr3_70,16989,rounded
2018,male,n_rr3_71,16938,rounded
2018,male,n_rr3_72,16965,rounded
2018,male,n_rr3_73,16857,rounded
2018,male,n_rr3_74,16956,rounded
2018,male,n_rr3_75,16899,rounded
2018,male,n_rr3_76,16923,rounded
2018,male,n_rr3_77,16986,rounded
2018,male,n_rr3_78,16923,rounded
2018,male,n_rr3_79,16911,rounded
2018,male,n_rr3_8,17037,rounded
2018,male,n_rr3_80,16920,rounded
2018,male,n_rr3_81,16884,rounded
2018,male,n_rr3_82,16869,rounded
2018,male,n_rr3_83,16992,rounded
2018,male,n_rr3_84,16959,rounded
2018,male,n_rr3_85,16956,rounded
2018,male,n_rr3_86,16914,rounded
2018,male,n_rr3_87,16866,rounded
2018,male,n_rr3_88,16962,rounded
2018,male,n_rr3_89,17022,rounded
2018,male,n_rr3_9,16830,rounded
2018,male,n_rr3_90,16995,rounded
2018,male,n_rr3_91,17004,rounded
2018,male,n_rr3_92,16887,rounded
2018,male,n_rr3_93,16872,rounded
2018,male,n_rr3_94,16878,rounded
2018,male,n_rr3_95,16845,rounded
2018,male,n_rr3_96,16812,rounded
2018,male,n_rr3_97,16902,rounded
2018,male,n_rr3_98,16938,rounded
2018,male,n_rr3_99,16929,rounded
2018,male,raw_cnt,16904,unrounded
2019,female,n_rr3_1,16572,rounded
2019,female,n_rr3_10,16563,rounded
2019,female,n_rr3_100,16587,rounded
2019,female,n_rr3_11,16602,rounded
2019,female,n_rr3_12,16644,rounded
2019,female,n_rr3_13,16644,rounded
2019,female,n_rr3_14,16563,rounded
2019,female,n_rr3_15,16509,rounded
2019,female,n_rr3_16,16626,rounded
2019,female,n_rr3_17,16551,rounded
2019,female,n_rr3_18,16491,rounded
2019,female,n_rr3_19,16545,rounded
2019,female,n_rr3_2,16605,rounded
2019,female,n_rr3_20,16536,rounded
2019,female,n_rr3_21,16569,rounded
2019,female,n_rr3_22,16563,rounded
2019,female,n_rr3_23,16494,rounded
2019,female,n_rr3_24,16638,rounded
2019,female,n_rr3_25,16623,rounded
2019,female,n_rr3_26,16536,rounded
2019,female,n_rr3_27,16461,rounded
2019,female,n_rr3_28,16533,rounded
2019,female,n_rr3_29,16563,rounded
2019,female,n_rr3_3,16488,rounded
2019,female,n_rr3_30,16521,rounded
2019,female,n_rr3_31,16512,rounded
2019,female,n_rr3_32,16545,rounded
2019,female,n_rr3_33,16542,rounded
2019,female,n_rr3_34,16578,rounded
2019,female,n_rr3_35,16518,rounded
2019,female,n_rr3_36,16488,rounded
2019,female,n_rr3_37,16722,rounded
2019,female,n_rr3_38,16563,rounded
2019,female,n_rr3_39,16542,rounded
2019,female,n_rr3_4,16575,rounded
2019,female,n_rr3_40,16602,rounded
2019,female,n_rr3_41,16536,rounded
2019,female,n_rr3_42,16503,rounded
2019,female,n_rr3_43,16575,rounded
2019,female,n_rr3_44,16578,rounded
2019,female,n_rr3_45,16722,rounded
2019,female,n_rr3_46,16614,rounded
2019,female,n_rr3_47,16563,rounded
2019,female,n_rr3_48,16605,rounded
2019,female,n_rr3_49,16599,rounded
2019,female,n_rr3_5,16560,rounded
2019,female,n_rr3_50,16593,rounded
2019,female,n_rr3_51,16659,rounded
2019,female,n_rr3_52,16521,rounded
2019,female,n_rr3_53,16533,rounded
2019,female,n_rr3_54,16485,rounded
2019,female,n_rr3_55,16500,rounded
2019,female,n_rr3_56,16581,rounded
2019,female,n_rr3_57,16650,rounded
2019,female,n_rr3_58,16641,rounded
2019,female,n_rr3_59,16623,rounded
2019,female,n_rr3_6,16548,rounded
2019,female,n_rr3_60,16530,rounded
2019,female,n_rr3_61,16617,rounded
2019,female,n_rr3_62,16572,rounded
2019,female,n_rr3_63,16635,rounded
2019,female,n_rr3_64,16509,rounded
2019,female,n_rr3_65,16542,rounded
2019,female,n_rr3_66,16479,rounded
2019,female,n_rr3_67,16518,rounded
2019,female,n_rr3_68,16581,rounded
2019,female,n_rr3_69,16542,rounded
2019,female,n_rr3_7,16569,rounded
2019,female,n_rr3_70,16476,rounded
2019,female,n_rr3_71,16608,rounded
2019,female,n_rr3_72,16635,rounded
2019,female,n_rr3_73,16521,rounded
2019,female,n_rr3_74,16569,rounded
2019,female,n_rr3_75,16545,rounded
2019,female,n_rr3_76,16491,rounded
2019,female,n_rr3_77,16593,rounded
2019,female,n_rr3_78,16548,rounded
2019,female,n_rr3_79,16581,rounded
2019,female,n_rr3_8,16542,rounded
2019,female,n_rr3_80,16581,rounded
2019,female,n_rr3_81,16746,rounded
2019,female,n_rr3_82,16584,rounded
2019,female,n_rr3_83,16566,rounded
2019,female,n_rr3_84,16566,rounded
2019,female,n_rr3_85,16422,rounded
2019,female,n_rr3_86,16578,rounded
2019,female,n_rr3_87,16542,rounded
2019,female,n_rr3_88,16566,rounded
2019,female,n_rr3_89,16545,rounded
2019,female,n_rr3_9,16554,rounded
2019,female,n_rr3_90,16509,rounded
2019,female,n_rr3_91,16527,rounded
2019,female,n_rr3_92,16512,rounded
2019,female,n_rr3_93,16506,rounded
2019,female,n_rr3_94,16542,rounded
2019,female,n_rr3_95,16614,rounded
2019,female,n_rr3_96,16428,rounded
2019,female,n_rr3_97,16695,rounded
2019,female,n_rr3_98,16605,rounded
2019,female,n_rr3_99,16536,rounded
2019,female,raw_cnt,16565,unrounded
2019,male,n_rr3_1,17556,rounded
2019,male,n_rr3_10,17481,rounded
2019,male,n_rr3_100,17490,rounded
2019,male,n_rr3_11,17451,rounded
2019,male,n_rr3_12,17307,rounded
2019,male,n_rr3_13,17394,rounded
2019,male,n_rr3_14,17577,rounded
2019,male,n_rr3_15,17433,rounded
2019,male,n_rr3_16,17451,rounded
2019,male,n_rr3_17,17565,rounded
2019,male,n_rr3_18,17346,rounded
2019,male,n_rr3_19,17427,rounded
2019,male,n_rr3_2,17454,rounded
2019,male,n_rr3_20,17466,rounded
2019,male,n_rr3_21,17418,rounded
2019,male,n_rr3_22,17553,rounded
2019,male,n_rr3_23,17439,rounded
2019,male,n_rr3_24,17520,rounded
2019,male,n_rr3_25,17403,rounded
2019,male,n_rr3_26,17466,rounded
2019,male,n_rr3_27,17454,rounded
2019,male,n_rr3_28,17442,rounded
2019,male,n_rr3_29,17352,rounded
2019,male,n_rr3_3,17406,rounded
2019,male,n_rr3_30,17403,rounded
2019,male,n_rr3_31,17514,rounded
2019,male,n_rr3_32,17532,rounded
2019,male,n_rr3_33,17382,rounded
2019,male,n_rr3_34,17547,rounded
2019,male,n_rr3_35,17463,rounded
2019,male,n_rr3_36,17427,rounded
2019,male,n_rr3_37,17595,rounded
2019,male,n_rr3_38,17517,rounded
2019,male,n_rr3_39,17418,rounded
2019,male,n_rr3_4,17559,rounded
2019,male,n_rr3_40,17517,rounded
2019,male,n_rr3_41,17496,rounded
2019,male,n_rr3_42,17541,rounded
2019,male,n_rr3_43,17400,rounded
2019,male,n_rr3_44,17463,rounded
2019,male,n_rr3_45,17472,rounded
2019,male,n_rr3_46,17457,rounded
2019,male,n_rr3_47,17526,rounded
2019,male,n_rr3_48,17499,rounded
2019,male,n_rr3_49,17355,rounded
2019,male,n_rr3_5,17451,rounded
2019,male,n_rr3_50,17403,rounded
2019,male,n_rr3_51,17505,rounded
2019,male,n_rr3_52,17466,rounded
2019,male,n_rr3_53,17487,rounded
2019,male,n_rr3_54,17436,rounded
2019,male,n_rr3_55,17460,rounded
2019,male,n_rr3_56,17574,rounded
2019,male,n_rr3_57,17508,rounded
2019,male,n_rr3_58,17556,rounded
2019,male,n_rr3_59,17415,rounded
2019,male,n_rr3_6,17502,rounded
2019,male,n_rr3_60,17400,rounded
2019,male,n_rr3_61,17517,rounded
2019,male,n_rr3_62,17412,rounded
2019,male,n_rr3_63,17400,rounded
2019,male,n_rr3_64,17406,rounded
2019,male,n_rr3_65,17439,rounded
2019,male,n_rr3_66,17466,rounded
2019,male,n_rr3_67,17487,rounded
2019,male,n_rr3_68,17481,rounded
2019,male,n_rr3_69,17412,rounded
2019,male,n_rr3_7,17478,rounded
2019,male,n_rr3_70,17496,rounded
2019,male,n_rr3_71,17442,rounded
2019,male,n_rr3_72,17325,rounded
2019,male,n_rr3_73,17409,rounded
2019,male,n_rr3_74,17496,rounded
2019,male,n_rr3_75,17496,rounded
2019,male,n_rr3_76,17553,rounded
2019,male,n_rr3_77,17592,rounded
2019,male,n_rr3_78,17463,rounded
2019,male,n_rr3_79,17385,rounded
2019,male,n_rr3_8,17436,rounded
2019,male,n_rr3_80,17430,rounded
2019,male,n_rr3_81,17445,rounded
2019,male,n_rr3_82,17352,rounded
2019,male,n_rr3_83,17469,rounded
2019,male,n_rr3_84,17451,rounded
2019,male,n_rr3_85,17520,rounded
2019,male,n_rr3_86,17445,rounded
2019,male,n_rr3_87,17403,rounded
2019,male,n_rr3_88,17421,rounded
2019,male,n_rr3_89,17433,rounded
2019,male,n_rr3_9,17346,rounded
2019,male,n_rr3_90,17400,rounded
2019,male,n_rr3_91,17463,rounded
2019,male,n_rr3_92,17403,rounded
2019,male,n_rr3_93,17511,rounded
2019,male,n_rr3_94,17448,rounded
2019,male,n_rr3_95,17502,rounded
2019,male,n_rr3_96,17454,rounded
2019,male,n_rr3_97,17415,rounded
2019,male,n_rr3_98,17433,rounded
2019,male,n_rr3_99,17586,rounded
2019,male,raw_cnt,17471,unrounded
2020,female,n_rr3_1,15663,rounded
2020,female,n_rr3_10,15783,rounded
2020,female,n_rr3_100,15831,rounded
2020,female,n_rr3_11,15798,rounded
2020,female,n_rr3_12,15717,rounded
2020,female,n_rr3_13,15870,rounded
2020,female,n_rr3_14,15702,rounded
2020,female,n_rr3_15,15819,rounded
2020,female,n_rr3_16,15834,rounded
2020,female,n_rr3_17,15771,rounded
2020,female,n_rr3_18,15756,rounded
2020,female,n_rr3_19,15729,rounded
2020,female,n_rr3_2,15726,rounded
2020,female,n_rr3_20,15861,rounded
2020,female,n_rr3_21,15879,rounded
2020,female,n_rr3_22,15783,rounded
2020,female,n_rr3_23,15936,rounded
2020,female,n_rr3_24,15807,rounded
2020,female,n_rr3_25,15861,rounded
2020,female,n_rr3_26,15813,rounded
2020,female,n_rr3_27,15789,rounded
2020,female,n_rr3_28,15711,rounded
2020,female,n_rr3_29,15705,rounded
2020,female,n_rr3_3,15810,rounded
2020,female,n_rr3_30,15741,rounded
2020,female,n_rr3_31,15807,rounded
2020,female,n_rr3_32,15822,rounded
2020,female,n_rr3_33,15729,rounded
2020,female,n_rr3_34,15687,rounded
2020,female,n_rr3_35,15828,rounded
2020,female,n_rr3_36,15744,rounded
2020,female,n_rr3_37,15822,rounded
2020,female,n_rr3_38,15756,rounded
2020,female,n_rr3_39,15729,rounded
2020,female,n_rr3_4,15738,rounded
2020,female,n_rr3_40,15936,rounded
2020,female,n_rr3_41,15744,rounded
2020,female,n_rr3_42,15759,rounded
2020,female,n_rr3_43,15804,rounded
2020,female,n_rr3_44,15735,rounded
2020,female,n_rr3_45,15828,rounded
2020,female,n_rr3_46,15876,rounded
2020,female,n_rr3_47,15846,rounded
2020,female,n_rr3_48,15699,rounded
2020,female,n_rr3_49,15717,rounded
2020,female,n_rr3_5,15825,rounded
2020,female,n_rr3_50,15912,rounded
2020,female,n_rr3_51,15660,rounded
2020,female,n_rr3_52,15783,rounded
2020,female,n_rr3_53,15768,rounded
2020,female,n_rr3_54,15762,rounded
2020,female,n_rr3_55,15771,rounded
2020,female,n_rr3_56,15690,rounded
2020,female,n_rr3_57,15747,rounded
2020,female,n_rr3_58,15849,rounded
2020,female,n_rr3_59,15822,rounded
2020,female,n_rr3_6,15801,rounded
2020,female,n_rr3_60,15825,rounded
2020,female,n_rr3_61,15888,rounded
2020,female,n_rr3_62,15792,rounded
2020,female,n_rr3_63,15765,rounded
2020,female,n_rr3_64,15801,rounded
2020,female,n_rr3_65,15759,rounded
2020,female,n_rr3_66,15795,rounded
2020,female,n_rr3_67,15768,rounded
2020,female,n_rr3_68,15756,rounded
2020,female,n_rr3_69,15828,rounded
2020,female,n_rr3_7,15795,rounded
2020,female,n_rr3_70,15792,rounded
2020,female,n_rr3_71,15813,rounded
2020,female,n_rr3_72,15939,rounded
2020,female,n_rr3_73,15750,rounded
2020,female,n_rr3_74,15879,rounded
2020,female,n_rr3_75,15861,rounded
2020,female,n_rr3_76,15639,rounded
2020,female,n_rr3_77,15777,rounded
2020,female,n_rr3_78,15708,rounded
2020,female,n_rr3_79,15723,rounded
2020,female,n_rr3_8,15723,rounded
2020,female,n_rr3_80,15786,rounded
2020,female,n_rr3_81,15849,rounded
2020,female,n_rr3_82,15795,rounded
2020,female,n_rr3_83,15903,rounded
2020,female,n_rr3_84,15732,rounded
2020,female,n_rr3_85,15711,rounded
2020,female,n_rr3_86,15813,rounded
2020,female,n_rr3_87,15765,rounded
2020,female,n_rr3_88,15801,rounded
2020,female,n_rr3_89,15795,rounded
2020,female,n_rr3_9,15768,rounded
2020,female,n_rr3_90,15729,rounded
2020,female,n_rr3_91,15774,rounded
2020,female,n_rr3_92,15774,rounded
2020,female,n_rr3_93,15768,rounded
2020,female,n_rr3_94,15819,rounded
2020,female,n_rr3_95,15741,rounded
2020,female,n_rr3_96,15753,rounded
2020,female,n_rr3_97,15741,rounded
2020,female,n_rr3_98,15753,rounded
2020,female,n_rr3_99,15852,rounded
2020,female,raw_cnt,15778,unrounded
2020,male,n_rr3_1,17049,rounded
2020,male,n_rr3_10,16929,rounded
2020,male,n_rr3_100,16908,rounded
2020,male,n_rr3_11,16941,rounded
2020,male,n_rr3_12,16989,rounded
2020,male,n_rr3_13,16893,rounded
2020,male,n_rr3_14,16860,rounded
2020,male,n_rr3_15,16899,rounded
2020,male,n_rr3_16,16809,rounded
2020,male,n_rr3_17,16917,rounded
2020,male,n_rr3_18,16938,rounded
2020,male,n_rr3_19,16890,rounded
2020,male,n_rr3_2,16920,rounded
2020,male,n_rr3_20,17004,rounded
2020,male,n_rr3_21,16917,rounded
2020,male,n_rr3_22,17004,rounded
2020,male,n_rr3_23,16941,rounded
2020,male,n_rr3_24,16956,rounded
2020,male,n_rr3_25,16905,rounded
2020,male,n_rr3_26,16965,rounded
2020,male,n_rr3_27,16998,rounded
2020,male,n_rr3_28,16956,rounded
2020,male,n_rr3_29,16884,rounded
2020,male,n_rr3_3,16917,rounded
2020,male,n_rr3_30,16875,rounded
2020,male,n_rr3_31,16890,rounded
2020,male,n_rr3_32,17025,rounded
2020,male,n_rr3_33,16890,rounded
2020,male,n_rr3_34,16962,rounded
2020,male,n_rr3_35,16923,rounded
2020,male,n_rr3_36,16911,rounded
2020,male,n_rr3_37,16950,rounded
2020,male,n_rr3_38,16839,rounded
2020,male,n_rr3_39,16941,rounded
2020,male,n_rr3_4,17019,rounded
2020,male,n_rr3_40,16977,rounded
2020,male,n_rr3_41,16995,rounded
2020,male,n_rr3_42,16956,rounded
2020,male,n_rr3_43,16968,rounded
2020,male,n_rr3_44,16947,rounded
2020,male,n_rr3_45,16848,rounded
2020,male,n_rr3_46,16980,rounded
2020,male,n_rr3_47,16986,rounded
2020,male,n_rr3_48,16995,rounded
2020,male,n_rr3_49,16929,rounded
2020,male,n_rr3_5,16998,rounded
2020,male,n_rr3_50,16917,rounded
2020,male,n_rr3_51,16935,rounded
2020,male,n_rr3_52,16929,rounded
2020,male,n_rr3_53,16905,rounded
2020,male,n_rr3_54,17031,rounded
2020,male,n_rr3_55,16881,rounded
2020,male,n_rr3_56,16938,rounded
2020,male,n_rr3_57,16905,rounded
2020,male,n_rr3_58,16944,rounded
2020,male,n_rr3_59,16950,rounded
2020,male,n_rr3_6,17064,rounded
2020,male,n_rr3_60,16974,rounded
2020,male,n_rr3_61,16863,rounded
2020,male,n_rr3_62,16968,rounded
2020,male,n_rr3_63,16935,rounded
2020,male,n_rr3_64,16998,rounded
2020,male,n_rr3_65,17016,rounded
2020,male,n_rr3_66,16917,rounded
2020,male,n_rr3_67,16944,rounded
2020,male,n_rr3_68,16980,rounded
2020,male,n_rr3_69,16971,rounded
2020,male,n_rr3_7,16935,rounded
2020,male,n_rr3_70,16998,rounded
2020,male,n_rr3_71,16962,rounded
2020,male,n_rr3_72,17001,rounded
2020,male,n_rr3_73,16998,rounded
2020,male,n_rr3_74,16932,rounded
2020,male,n_rr3_75,16917,rounded
2020,male,n_rr3_76,17007,rounded
2020,male,n_rr3_77,16827,rounded
2020,male,n_rr3_78,16920,rounded
2020,male,n_rr3_79,16881,rounded
2020,male,n_rr3_8,16866,rounded
2020,male,n_rr3_80,17010,rounded
2020,male,n_rr3_81,16968,rounded
2020,male,n_rr3_82,16908,rounded
2020,male,n_rr3_83,17007,rounded
2020,male,n_rr3_84,16926,rounded
2020,male,n_rr3_85,16845,rounded
2020,male,n_rr3_86,16845,rounded
2020,male,n_rr3_87,16965,rounded
2020,male,n_rr3_88,17013,rounded
2020,male,n_rr3_89,16902,rounded
2020,male,n_rr3_9,16926,rounded
2020,male,n_rr3_90,16971,rounded
2020,male,n_rr3_91,17046,rounded
2020,male,n_rr3_92,16947,rounded
2020,male,n_rr3_93,16875,rounded
2020,male,n_rr3_94,16974,rounded
2020,male,n_rr3_95,17007,rounded
2020,male,n_rr3_96,16956,rounded
2020,male,n_rr3_97,16926,rounded
2020,male,n_rr3_98,16968,rounded
2020,male,n_rr3_99,16905,rounded
2020,male,raw_cnt,16944,unrounded
2021,female,n_rr3_1,16992,rounded
2021,female,n_rr3_10,16959,rounded
2021,female,n_rr3_100,16884,rounded
2021,female,n_rr3_11,16884,rounded
2021,female,n_rr3_12,16989,rounded
2021,female,n_rr3_13,16896,rounded
2021,female,n_rr3_14,16866,rounded
2021,female,n_rr3_15,16887,rounded
2021,female,n_rr3_16,16929,rounded
2021,female,n_rr3_17,16905,rounded
2021,female,n_rr3_18,17013,rounded
2021,female,n_rr3_19,16920,rounded
2021,female,n_rr3_2,17016,rounded
2021,female,n_rr3_20,16965,rounded
2021,female,n_rr3_21,16962,rounded
2021,female,n_rr3_22,16968,rounded
2021,female,n_rr3_23,16977,rounded
2021,female,n_rr3_24,16944,rounded
2021,female,n_rr3_25,17013,rounded
2021,female,n_rr3_26,16872,rounded
2021,female,n_rr3_27,16914,rounded
2021,female,n_rr3_28,16950,rounded
2021,female,n_rr3_29,16944,rounded
2021,female,n_rr3_3,17022,rounded
2021,female,n_rr3_30,16956,rounded
2021,female,n_rr3_31,17010,rounded
2021,female,n_rr3_32,16878,rounded
2021,female,n_rr3_33,16770,rounded
2021,female,n_rr3_34,16980,rounded
2021,female,n_rr3_35,17010,rounded
2021,female,n_rr3_36,17046,rounded
2021,female,n_rr3_37,16887,rounded
2021,female,n_rr3_38,16986,rounded
2021,female,n_rr3_39,16881,rounded
2021,female,n_rr3_4,16893,rounded
2021,female,n_rr3_40,16980,rounded
2021,female,n_rr3_41,16980,rounded
2021,female,n_rr3_42,16995,rounded
